handle,name,description,friends_count,followers_count,status,isDem
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Good to be back at @BarrowNeuro to speak with researchers and ALS patients about life-changing advancements they’re… https://t.co/YsuVXfTjOq,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,RT @kaffnews: Senator McSally Announces She Will Introduce Her Prescription Drug Bill Next Week - https://t.co/byagkYaJrg #Flagstaff #Presc…,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Our seniors deserve access to affordable health care. I sat down with @PCOAging CEO &amp; Medicare volunteers yesterday… https://t.co/GxPKrqNslJ,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,It’s #LoveYourPetDay so here’s a shot of Boomer soaking up the AZ sun. https://t.co/7rV3CLPnSX,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,We take our rodeo parades seriously in Tucson.🌵Great to take part in the 95th annual Fiesta de los Vaqueros parade… https://t.co/pcCxewqLDC,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Beautiful afternoon to walk downtown Gilbert with @GilbertAZMayor &amp; stop in some Gilbert favorites— @joesrealbbq an… https://t.co/78JIjr4MUM,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Female entrepreneurs are driving growth in Gilbert. Spoke with the Women Empowered Committee @GilbertChamber today… https://t.co/cXksV06Vyh,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,.@DeseretIndust is making a difference in the Gilbert community by giving individuals a helping hand &amp; the resource… https://t.co/Odc6bhewMl,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,"On the 75th anniversary of the Battle of Iwo Jima, we remember the bravery &amp; commitment exemplified by our… https://t.co/y7QzAL0wk3",0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Catching up with @GilbertAZMayor Jenn Daniels at @BergiesCoffee. https://t.co/jvhMGaRSF4,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,GREEN VALLEY &amp; SAHUARITA: stop by our mobile office hours on Thursday. My team is here to help you with any issues… https://t.co/VrjbEtjZ8K,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Iran is in a place of weakness right now thanks to @POTUS’s maximum pressure campaign. https://t.co/mtAnSUp6Ak,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,Tune in at 9pm AZ 📺 https://t.co/wgjoOaEm7L,0
SenMcSallyAZ,Martha McSally,First female fighter pilot to fly in combat. Veteran. Dog mom to Boomer. Proudly representing the people of Arizona in the U.S. Senate.,774,5000,The team at @UMOM empowers Arizonans experiencing homelessness by providing long-term housing &amp; child care services… https://t.co/4zonWZDpyb,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"I'm about to discuss with our @DAVHQ witnesses at the @SenateVA hearing their work with our #veterans, the… https://t.co/TyRTPrf75F",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"Next, I'd like to recognize Mifflin Wistar Gibbs, a businessman, lawyer and judge who settled in Little Rock and be… https://t.co/KTPUsL0R9m",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,My staff is hosting several special mobile offices in conjunction with @uscensusbureau to provide local residents a… https://t.co/C9aJANRtgs,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,Always great to meet with my friends from USA Rice to discuss #ag policy and #trade. Arkansas's #rice industry is a… https://t.co/oEl6imDnh8,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"RT @KARK4News: Arkansan novelist Charles Portis, author of 'True Grit' honored by Boozman on Senate floor. #ARnews https://t.co/x4XAMedrHl",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"The Author of Life, and increasingly the scientific evidence, tells us that unborn babies are worthy of protection.… https://t.co/rbyfNvoIba",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"Earlier today, I honored the life and legacy of Charles Portis in remarks I gave on the Senate floor. His career wi… https://t.co/B6pL1mW2gN",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,I'm on the #Senate floor discussing @DAVHQ's 100th anniversary and its important work for America's #veterans and t… https://t.co/BvzbzRJRhz,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"I begin with acclaimed lawman Bass Reeves, the first African American commissioned to serve as a deputy U.S. Marsha… https://t.co/YRdM5S4Tqw",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"During this last week of #BlackHistoryMonth, I'll be highlighting noteworthy and prominent African American Arkansa… https://t.co/drcfhFuq6w",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,RT @KNWAFOX24: Sheep Dog Impact Assistance partners with Boozman on bill to fight veteran suicide #NWAnews #NWArk https://t.co/LBdWorm1wH,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"The race to file taxes is in full swing, with taxpayers trying to find the best and least expensive method to file… https://t.co/Wy3ewo2eZr",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,My staff is attending the Inland Waterway User Board meeting in Fort Smith today. We’re working together to promote… https://t.co/Drxwyf1StD,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"I had a chance to visit with Arkansans serving in Iraq. I appreciate @JimInhofe, who led this trip, for his efforts… https://t.co/OZLgIE8B6a",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,Our servicemembers stand ready to defend our interests each day. Meeting w/military leaders on the ground allows us… https://t.co/7f5dQdgn06,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"RT @SenateGOP: Today we celebrate the birthday of George Washington, the first President of the United States, and honor all those who have…",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"Literary icon Charles Portis was one of Arkansas’ most famous sons. His 1968 Western novel ""True Grit"" is a classic… https://t.co/7mHf2ooJ7Q",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,Last year I toured Excel Boats in Mountain View (thank you to an astute follower) which received a @US_EDA loan to… https://t.co/Q7YZhnGxvA,0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,"College baseball is back! It's opening day for @RazorbackBSB, @AStateBaseball &amp; @UCABearBaseball. Good luck today.… https://t.co/t8GmFkV25W",0
JohnBoozman,Senator John Boozman,"United States Senator for Arkansas serving on the Agriculture, Appropriations, EPW and Veterans’ Affairs committees. Contact: 202-224-4843 #ServingAR #ARinDC",806,5000,I'm grateful that a member of my staff was able to brighten the day for residents at Methodist Village Senior Livin… https://t.co/dHzzKU2Rwu,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,State health agencies have reported dozens of cases where babies were born alive during abortions. The abortion ind… https://t.co/MmvlIqN7GU,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,"More than 10,000 babies are aborted each year after 20 weeks, when we have clear scientific evidence they can feel… https://t.co/Bi3yxJx7IO",0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,Thanks for having me on! https://t.co/xHNxhByL7P,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,"Today the Senate has another chance to vote on basic pro-life protections for babies, both born and unborn. I urge… https://t.co/u9Y4rDRZ60",0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,Listen to my interview with @hughhewitt on the coronavirus response here: https://t.co/jrDDLxtmBo https://t.co/HYsyM0CvaS,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,About to join @foxandfriends. Tune in! https://t.co/mKS3oIoP2O,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,"This is politically correct pablum, @DrTedros. The greatest enemy is of course the virus, not hurt feelings or fear… https://t.co/8r5PClMZ9X",0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,"Well, look at that. The Chinese Communist Party’s propaganda rag finally admits what I’ve said for a month: coronav… https://t.co/Pc6YBv253V",0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,You reap what you sow. Glad to see the international community blacklist the Iranian regime for its continued terro… https://t.co/H4bSBYQGgL,0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,"And of course, don’t miss Walter Russell Mead’s opinion column on the “brittle” nature of Chinese power.
 
The CCP’… https://t.co/d2YlZr1ppt",0
SenTomCotton,Tom Cotton,U.S. Senator proudly serving the state of Arkansas.,351,5000,.@JoshChin is deputy bureau chief of the WSJ. The CCP doesn’t want you to read his report on China’s repressive sur… https://t.co/6rbydskyte,0
